id,valeur_NO2,valeur_CO,valeur_O3,valeur_PM10,valeur_PM25
2024-02-14 06:00:00,29.8,0.199,22.0,7.8,6.5
2024-02-14 07:00:00,35.3,0.234,17.4,10.3,7.2
2024-02-14 08:00:00,38.0,0.268,17.9,16.1,7.7
2024-02-14 09:00:00,33.5,0.244,25.8,14.4,6.6
2024-02-14 10:00:00,25.5,0.241,33.5,13.9,7.9
2024-02-14 11:00:00,20.2,0.204,36.9,11.8,8.0
2024-02-14 12:00:00,21.6,0.211,37.0,11.5,8.2
2024-02-14 13:00:00,17.1,0.183,45.5,15.2,8.7
2024-02-14 14:00:00,15.8,0.171,49.1,15.7,8.1
2024-02-14 15:00:00,22.0,0.181,43.8,21.9,8.6
2024-02-14 16:00:00,23.0,0.192,41.5,21.3,9.4
2024-02-14 17:00:00,27.8,0.275,35.9,19.1,12.6
2024-02-14 18:00:00,46.7,0.3403458496691091,17.0,22.1,15.5
2024-02-14 19:00:00,51.6,0.41273178119460063,13.0,30.0,23.9
2024-02-14 20:00:00,47.0,0.36993029844568703,16.2,23.6,18.8
2024-02-14 21:00:00,37.3,0.2948073799846896,23.1,16.7,12.4
2024-02-14 22:00:00,26.7,0.236638147703365,33.3,13.8,9.7
2024-02-14 23:00:00,34.8,0.2614899908289687,23.6,13.9,9.0
2024-02-15 00:00:00,33.1,0.25967408030843125,22.1,12.4,8.8
2024-02-15 01:00:00,27.2,0.23015702888454154,26.8,10.2,7.3
2024-02-15 02:00:00,18.1,0.1860847689673937,38.1,8.1,5.7
2024-02-15 03:00:00,19.2,0.18850602228642546,34.6,8.3,5.6
2024-02-15 04:00:00,27.3,0.21957592614787658,26.0,8.9,5.7
2024-02-15 05:00:00,39.9,0.2674988064953614,15.6,8.9,5.4
2024-02-15 06:00:00,58.8,0.333665586423054,0.7,13.1,6.3
2024-02-15 07:00:00,58.0,0.3273453325073482,1.6,15.3,7.0
2024-02-15 08:00:00,48.5,0.2814577083920786,7.7,22.4,9.5
2024-02-15 09:00:00,41.5,0.24954123271644996,14.7,22.9,9.4
2024-02-15 10:00:00,29.9,0.234,25.8,20.3,8.6
2024-02-15 11:00:00,31.8,0.232,25.8,23.2,9.5
2024-02-15 12:00:00,26.9,0.238,32.5,27.3,10.1
2024-02-15 13:00:00,23.3,0.211,40.8,23.2,8.6
2024-02-15 14:00:00,22.7,0.206,45.6,21.7,7.7
2024-02-15 15:00:00,24.5,0.229,47.1,24.8,7.8
2024-02-15 16:00:00,46.8,0.275,19.0,26.7,9.4
2024-02-15 17:00:00,61.6,0.324,2.8,27.1,11.3
2024-02-15 18:00:00,61.9,0.352,2.5,27.8,13.2
2024-02-15 19:00:00,53.4,0.328,8.2,24.3,13.1
2024-02-15 20:00:00,54.2,0.315,5.9,22.5,13.6
2024-02-15 21:00:00,52.4,0.312,5.6,21.0,12.6
2024-02-15 22:00:00,50.7,0.323,5.5,20.7,11.6
2024-02-15 23:00:00,24.5,0.221,27.5,14.4,7.9
2024-02-16 00:00:00,16.7,0.187,36.1,12.8,6.8
2024-02-16 01:00:00,8.7,0.155,49.9,14.3,6.1
2024-02-16 02:00:00,7.2,0.152,49.9,11.5,5.9
2024-02-16 03:00:00,8.1,0.148,47.1,10.1,5.8
2024-02-16 04:00:00,9.6,0.147,44.1,10.7,5.8
2024-02-16 05:00:00,11.1,0.146,41.8,10.9,6.1
2024-02-16 06:00:00,14.1,0.145,39.3,13.0,6.7
2024-02-16 07:00:00,19.5,0.16,34.5,12.2,6.3
2024-02-16 08:00:00,19.8,0.158,38.4,12.4,5.2
2024-02-16 09:00:00,19.2,0.461,39.0,11.9,4.5
2024-02-16 10:00:00,23.3,0.248,29.6,11.3,5.0
2024-02-16 11:00:00,18.8,0.194,46.2,13.5,8.6
2024-02-16 12:00:00,13.6,0.252,64.9,12.0,8.0
2024-02-16 13:00:00,14.6,0.578,66.5,19.0,9.3
2024-02-16 14:00:00,13.3,0.161,66.9,16.2,7.8
2024-02-16 15:00:00,13.7,0.162,65.9,13.2,6.8
2024-02-16 16:00:00,13.6,0.164,68.8,16.8,7.6
2024-02-16 17:00:00,17.8,0.188,64.5,16.2,7.6
2024-02-16 18:00:00,18.9,0.205,64.0,17.0,8.2
2024-02-16 19:00:00,19.1,0.205,61.6,13.9,7.6
2024-02-16 20:00:00,16.2,0.19,64.7,14.3,7.0
2024-02-16 21:00:00,12.5,0.174,72.9,14.5,6.8
2024-02-16 22:00:00,11.2,0.162,76.5,16.3,6.4
2024-02-16 23:00:00,11.1,0.162,75.4,13.1,6.5
2024-02-17 00:00:00,9.6,0.151,77.3,11.9,6.1
2024-02-17 01:00:00,7.9,0.145,79.8,11.2,5.8
2024-02-17 02:00:00,6.7,0.138,81.3,11.1,5.9
2024-02-17 03:00:00,6.6,0.137,80.0,10.7,5.7
2024-02-17 04:00:00,6.4,0.134,79.0,10.3,5.6
2024-02-17 05:00:00,7.9,0.142,77.2,9.2,5.1
2024-02-17 06:00:00,13.0,0.141,71.3,10.1,5.4
2024-02-17 07:00:00,14.4,0.155,69.6,12.5,5.8
2024-02-17 08:00:00,20.9,0.211,62.2,14.4,6.3
2024-02-17 09:00:00,18.3,0.185,65.3,16.1,6.9
2024-02-17 10:00:00,10.1,0.157,75.8,14.0,6.7
2024-02-17 11:00:00,8.0,0.153,79.7,14.5,6.9
2024-02-17 12:00:00,10.1,0.162,78.4,13.784668776174335,8.0
2024-02-17 13:00:00,9.4,0.158,79.0,13.132140198524084,7.5
2024-02-17 14:00:00,10.3,0.156,78.3,12.983498314850099,7.2
2024-02-17 15:00:00,9.9,0.157,78.7,12.062934829146496,6.6
2024-02-17 16:00:00,17.1,0.219,70.0,14.430215826346007,9.1
2024-02-17 17:00:00,21.6,0.206,65.6,14.60641107267146,8.2
2024-02-17 18:00:00,34.4,0.271,48.2,26.9,14.4
2024-02-17 19:00:00,30.3,0.271,51.4,31.3,20.8
2024-02-17 20:00:00,47.1,0.285,33.9,27.7,18.7
2024-02-17 21:00:00,45.6,0.292,33.6,28.2,20.4
2024-02-17 22:00:00,35.9,0.277,39.0,23.2,15.9
2024-02-17 23:00:00,25.7,0.228,49.0,18.3,12.1
2024-02-18 00:00:00,21.9,0.21,50.1,15.9,11.4
2024-02-18 01:00:00,18.6,0.204,49.9,16.0,10.9
2024-02-18 02:00:00,18.2,0.198,48.1,15.4,10.7
2024-02-18 03:00:00,14.2,0.188,48.3,14.0,9.7
2024-02-18 04:00:00,14.0,0.182,47.3,12.4,8.7
2024-02-18 05:00:00,14.9,0.185,43.7,14.1,8.8
2024-02-18 06:00:00,18.7,0.193,37.1,14.0,8.5
2024-02-18 07:00:00,21.3,0.217,35.8,11.9,7.9
2024-02-18 08:00:00,19.4,0.231,38.5,12.6,7.7
2024-02-18 09:00:00,19.3,0.2,43.4,15.2,11.6
2024-02-18 10:00:00,14.4,0.205,55.1,10.3,7.8
2024-02-18 11:00:00,14.9,0.202,53.2,11.1,8.2
2024-02-18 12:00:00,20.1,0.19,48.9,10.7,8.6
2024-02-18 13:00:00,15.3,0.177,52.8,7.1,5.4
2024-02-18 14:00:00,18.0,0.187,46.4,6.7,5.3
2024-02-18 15:00:00,18.5,0.193,44.3,5.0,3.8
2024-02-18 16:00:00,20.2,0.192,40.9,4.4,3.3
2024-02-18 17:00:00,22.6,0.205,35.5,5.2,4.2
2024-02-18 18:00:00,24.1,0.213,32.2,5.0,4.1
2024-02-18 19:00:00,18.9,0.198,41.7,5.4,4.4
2024-02-18 20:00:00,14.0,0.176,51.5,5.8,4.2
2024-02-18 21:00:00,20.5,0.178,43.5,7.0,5.5
2024-02-18 22:00:00,14.4,0.169,46.5,5.6,4.3
2024-02-18 23:00:00,8.5,0.153,55.3,7.2,5.6
2024-02-19 00:00:00,8.5,0.154,57.7,8.7,6.5
2024-02-19 01:00:00,7.2,0.146,57.7,8.6,6.4
2024-02-19 02:00:00,8.2,0.14,53.3,9.3,6.5
2024-02-19 03:00:00,8.8,0.139,50.8,11.7,8.0
2024-02-19 04:00:00,10.4,0.142,47.5,13.8,10.0
2024-02-19 05:00:00,15.5,0.148,44.3,13.4,10.0
2024-02-19 06:00:00,25.0,0.16,36.6,12.8,9.5
2024-02-19 07:00:00,25.6,0.179,35.0,15.7,10.7
2024-02-19 08:00:00,21.7,0.187,40.1,14.0,8.3
2024-02-19 09:00:00,22.0,0.179,43.2,14.1,7.5
2024-02-19 10:00:00,18.2,0.169,44.6,11.2,5.1
2024-02-19 11:00:00,13.8,0.161,51.1,7.3,3.7
2024-02-19 12:00:00,14.2,0.16,55.6,7.6,3.6
2024-02-19 13:00:00,15.9,0.179,58.1,14.9,6.9
2024-02-19 14:00:00,14.6,0.161,60.3,16.3,7.0
2024-02-19 15:00:00,16.9,0.166,58.5,16.0,6.3
2024-02-19 16:00:00,19.6,0.174,53.1,12.0,6.2
2024-02-19 17:00:00,18.2,0.174,53.7,9.8,6.1
2024-02-19 18:00:00,20.5,0.192,49.5,9.2,5.9
2024-02-19 19:00:00,18.2,0.221,53.8,9.0,6.5
2024-02-19 20:00:00,19.5,0.249,53.5,10.5,7.5
2024-02-19 21:00:00,16.9,0.224,53.9,11.1,7.9
2024-02-19 22:00:00,21.9,0.229,46.0,13.5,9.3
2024-02-19 23:00:00,20.1,0.216,45.5,14.0,9.9
2024-02-20 00:00:00,13.5,0.192,49.3,16.4,11.6
2024-02-20 01:00:00,12.3,0.183,46.7,18.4,14.0
2024-02-20 02:00:00,12.9,0.182,44.0,20.8,16.0
2024-02-20 03:00:00,12.6,0.179,45.5,24.2,18.9
2024-02-20 04:00:00,14.1,0.191,42.3,24.6,19.5
2024-02-20 05:00:00,22.1,0.207,33.5,25.8,20.0
2024-02-20 06:00:00,21.2,0.187,35.0,19.8,16.1
2024-02-20 07:00:00,22.2,0.192,34.2,18.8,14.3
2024-02-20 08:00:00,30.9,0.235,27.0,22.5,15.4
2024-02-20 09:00:00,32.7,0.24,26.0,23.0,15.3
2024-02-20 10:00:00,28.3,0.219,29.6,21.7,13.0
2024-02-20 11:00:00,25.9,0.226,30.3,20.4,12.4
2024-02-20 12:00:00,20.0,0.218,35.5,20.1,11.0
2024-02-20 13:00:00,14.1,0.191,46.4,19.2,9.6
2024-02-20 14:00:00,13.8,0.179,51.6,17.9,9.9
2024-02-20 15:00:00,14.8,0.178,53.2,22.0,11.2
2024-02-20 16:00:00,20.1,0.223,48.0,22.9,11.7
2024-02-20 17:00:00,19.7,0.218,47.3,19.7,11.2
2024-02-20 18:00:00,23.1,0.225,45.4,20.3,13.4
2024-02-20 19:00:00,26.5,0.244,39.7,22.7,16.1
2024-02-20 20:00:00,29.0,0.243,35.7,23.5,17.8
2024-02-20 21:00:00,23.9,0.244,38.2,20.2,14.5
2024-02-20 22:00:00,20.7,0.227,39.3,17.2,12.6
2024-02-20 23:00:00,22.2,0.241,33.9,16.5,12.0
2024-02-21 00:00:00,29.9,0.261,20.7,17.1,13.7
2024-02-21 01:00:00,23.7,0.242,25.1,16.9,13.2
2024-02-21 02:00:00,20.4,0.226,29.6,16.9,12.9
2024-02-21 03:00:00,20.2,0.223,30.0,16.6,13.0
2024-02-21 04:00:00,26.6,0.242,21.8,16.5,12.8
2024-02-21 05:00:00,34.4,0.232,16.2,17.0,12.1
2024-02-21 06:00:00,39.8,0.234,11.8,16.2,11.3
2024-02-21 07:00:00,44.1,0.257,13.6,17.8,10.3
2024-02-21 08:00:00,38.9,0.27,20.2,24.5,11.5
2024-02-21 09:00:00,36.6,0.271,25.9,25.7,11.3
2024-02-21 10:00:00,24.7,0.231,40.8,22.2,10.4
2024-02-21 11:00:00,16.4,0.202,52.4,21.7,10.8
2024-02-21 12:00:00,15.9,0.195,52.9,18.7,10.8
2024-02-21 13:00:00,17.6,0.196,50.0,18.8,9.8
2024-02-21 14:00:00,19.8,0.207,42.8,14.4,9.3
2024-02-21 15:00:00,20.0,0.201,42.8,11.3,8.0
2024-02-21 16:00:00,18.1,0.199,50.7,8.1,6.3
2024-02-21 17:00:00,16.9,0.199,55.2,7.6,6.1
2024-02-21 18:00:00,15.6,0.198,55.5,8.7,7.4
2024-02-21 19:00:00,15.7,0.201,52.4,11.1,9.5
2024-02-21 20:00:00,14.7,0.209,50.2,9.2,8.0
2024-02-21 21:00:00,12.2,0.189,50.1,6.9,6.0
2024-02-21 22:00:00,11.4,0.178,50.2,3.9,3.4
2024-02-21 23:00:00,9.7,0.158,54.8,2.6,1.7
2024-02-22 00:00:00,7.5,0.142,56.9,1.8,1.1
2024-02-22 01:00:00,6.7,0.131,57.6,1.8,0.8
2024-02-22 02:00:00,7.1,0.128,56.2,1.1,0.6
2024-02-22 03:00:00,7.6,0.13,55.4,0.9,0.4
2024-02-22 04:00:00,9.2,0.135,53.4,0.9,0.4
2024-02-22 05:00:00,14.2,0.146,49.0,0.9,0.4
2024-02-22 06:00:00,17.3,0.154,46.0,1.3,0.6
2024-02-22 07:00:00,18.4,0.176,44.6,2.9,1.2
2024-02-22 08:00:00,18.6,0.183,45.0,4.1,1.4
2024-02-22 09:00:00,14.3,0.163,49.4,3.1,1.2
2024-02-22 10:00:00,14.2,0.163,49.4,5.0,1.8
2024-02-22 11:00:00,13.8,0.163,47.7,5.1,3.2
2024-02-22 12:00:00,11.3,0.15,48.7,6.4,4.2
2024-02-22 13:00:00,22.03750027626095,0.2104233739546501,49.09130434782609,18.361671969143284,11.066768391703164
2024-02-22 14:00:00,22.03750027626095,0.2104233739546501,49.482608695652175,18.361671969143284,11.066768391703164
2024-02-22 15:00:00,22.03750027626095,0.2104233739546501,49.87391304347826,18.361671969143284,11.066768391703164
2024-02-22 16:00:00,22.03750027626095,0.2104233739546501,50.265217391304354,18.361671969143284,11.066768391703164
2024-02-22 17:00:00,22.03750027626095,0.2104233739546501,50.65652173913044,18.361671969143284,11.066768391703164
2024-02-22 18:00:00,22.03750027626095,0.2104233739546501,51.047826086956526,18.361671969143284,11.066768391703164
2024-02-22 19:00:00,22.03750027626095,0.2104233739546501,51.43913043478261,18.361671969143284,11.066768391703164
2024-02-22 20:00:00,22.03750027626095,0.2104233739546501,51.8304347826087,18.361671969143284,11.066768391703164
2024-02-22 21:00:00,22.03750027626095,0.2104233739546501,52.221739130434784,18.361671969143284,11.066768391703164
2024-02-22 22:00:00,22.03750027626095,0.2104233739546501,52.61304347826087,18.361671969143284,11.066768391703164
2024-02-22 23:00:00,22.03750027626095,0.2104233739546501,53.004347826086956,18.361671969143284,11.066768391703164
2024-02-23 00:00:00,22.03750027626095,0.2104233739546501,53.39565217391305,18.361671969143284,11.066768391703164
2024-02-23 01:00:00,22.03750027626095,0.2104233739546501,53.786956521739135,18.361671969143284,11.066768391703164
2024-02-23 02:00:00,22.03750027626095,0.2104233739546501,54.17826086956522,18.361671969143284,11.066768391703164
2024-02-23 03:00:00,22.03750027626095,0.2104233739546501,54.56956521739131,18.361671969143284,11.066768391703164
2024-02-23 04:00:00,22.03750027626095,0.2104233739546501,54.96086956521739,18.361671969143284,11.066768391703164
2024-02-23 05:00:00,22.03750027626095,0.2104233739546501,55.35217391304348,18.361671969143284,11.066768391703164
2024-02-23 06:00:00,22.03750027626095,0.2104233739546501,55.743478260869566,18.361671969143284,11.066768391703164
2024-02-23 07:00:00,22.03750027626095,0.2104233739546501,56.13478260869566,18.361671969143284,11.066768391703164
2024-02-23 08:00:00,22.03750027626095,0.2104233739546501,56.526086956521745,18.361671969143284,11.066768391703164
2024-02-23 09:00:00,22.03750027626095,0.2104233739546501,56.91739130434783,18.361671969143284,11.066768391703164
2024-02-23 10:00:00,22.03750027626095,0.2104233739546501,57.30869565217392,18.361671969143284,11.066768391703164
2024-02-23 11:00:00,16.0,0.199,57.7,9.7,5.6
2024-02-23 12:00:00,12.5,0.189,63.5,10.1,6.1
2024-02-23 13:00:00,11.2,0.178,66.6,9.4,4.9
2024-02-23 14:00:00,14.2,0.184,64.0,9.8,5.3
2024-02-23 15:00:00,16.6,0.186,62.4,6.3,2.7
2024-02-23 16:00:00,20.2,0.198,58.6,5.7,3.4
2024-02-23 17:00:00,22.1,0.208,57.8,4.1,3.1
2024-02-23 18:00:00,26.6,0.254,49.8,8.0,6.2
2024-02-23 19:00:00,29.7,0.272,42.2,12.4,10.2
2024-02-23 20:00:00,19.2,0.219,55.3,8.8,7.3
2024-02-23 21:00:00,16.2,0.203,62.6,6.4,5.1
2024-02-23 22:00:00,16.8,0.2,57.9,6.7,4.8
2024-02-23 23:00:00,10.3,0.168,66.2,3.6,2.7
2024-02-24 00:00:00,9.2,0.164,70.0,2.8,2.1
2024-02-24 01:00:00,9.7,0.159,68.7,2.6,2.0
2024-02-24 02:00:00,10.6,0.156,67.8,3.7,2.3
2024-02-24 03:00:00,12.6,0.167,65.2,4.2,2.5
2024-02-24 04:00:00,13.4,0.176,62.8,4.3,2.8
2024-02-24 05:00:00,13.7,0.169,62.2,5.4,3.4
2024-02-24 06:00:00,12.5,0.162,61.3,7.5,4.1
2024-02-24 07:00:00,16.2,0.187,58.3,7.0,3.9
2024-02-24 08:00:00,14.3,0.187,61.9,6.3,3.7
2024-02-24 09:00:00,11.4,0.182,63.9,10.2,6.7
2024-02-24 10:00:00,9.8,0.198,66.0,10.8,6.8
2024-02-24 11:00:00,9.1,0.185,67.8,11.1,6.7
2024-02-24 12:00:00,9.4,0.178,68.2,13.5,8.0
2024-02-24 13:00:00,10.0,0.178,68.5,16.6,7.6
2024-02-24 14:00:00,10.2,0.178,68.9,15.6,6.2
2024-02-24 15:00:00,14.1,0.186,65.1,14.7,5.7
2024-02-24 16:00:00,16.0,0.209,63.4,8.7,5.0
2024-02-24 17:00:00,18.5,0.215,61.1,6.6,4.7
2024-02-24 18:00:00,24.8,0.261,52.4,8.7,6.6
2024-02-24 19:00:00,20.5,0.236,57.0,12.5,9.2
2024-02-24 20:00:00,17.1,0.219,59.3,9.3,8.2
2024-02-24 21:00:00,16.6,0.214,57.1,7.3,6.3
2024-02-24 22:00:00,16.9,0.215,54.6,6.3,5.3
2024-02-24 23:00:00,15.7,0.187,56.1,4.5,3.6
2024-02-25 00:00:00,15.7,0.182,54.0,5.3,3.7
2024-02-25 01:00:00,13.2,0.174,56.0,6.5,4.0
2024-02-25 02:00:00,12.0,0.18,53.6,6.2,4.1
2024-02-25 03:00:00,7.5,0.164,57.8,7.2,4.7
2024-02-25 04:00:00,9.0,0.165,58.1,9.3,5.5
2024-02-25 05:00:00,8.6,0.16,60.6,8.9,5.4
2024-02-25 06:00:00,13.1,0.163,53.3,11.1,6.6
2024-02-25 07:00:00,14.8,0.183,53.9,10.5,6.3
2024-02-25 08:00:00,14.2,0.196,54.8,15.4,7.1
2024-02-25 09:00:00,11.8,0.177,55.2,11.3,6.3
2024-02-25 10:00:00,13.3,0.186,53.0,9.0,5.6
2024-02-25 11:00:00,14.7,0.178,52.6,9.0,5.3
2024-02-25 12:00:00,15.3,0.173,54.3,7.2,4.5
2024-02-25 13:00:00,14.5,0.175,54.7,7.5,4.4
2024-02-25 14:00:00,18.8,0.179,50.8,6.5,4.1
2024-02-25 15:00:00,19.0,0.18,49.9,5.4,4.1
2024-02-25 16:00:00,17.5,0.185,50.4,6.1,4.3
2024-02-25 17:00:00,17.8,0.215,47.9,7.4,5.7
2024-02-25 18:00:00,16.0,0.212,52.0,7.8,6.4
2024-02-25 19:00:00,15.8,0.211,53.7,6.6,5.4
2024-02-25 20:00:00,18.2,0.198,48.4,5.3,4.6
2024-02-25 21:00:00,17.3,0.191,46.1,4.0,3.5
2024-02-25 22:00:00,17.2,0.279,40.3,5.6,4.5
2024-02-25 23:00:00,18.8,0.264,35.5,7.2,4.9
2024-02-26 00:00:00,21.1,0.288,31.0,8.4,5.6
2024-02-26 01:00:00,17.6,0.237,36.5,6.4,4.5
2024-02-26 02:00:00,12.5,0.178,51.3,8.0,4.7
2024-02-26 03:00:00,12.5,0.184,52.7,9.4,5.5
2024-02-26 04:00:00,15.3,0.156,46.9,8.2,5.1
2024-02-26 05:00:00,23.3,0.166,40.6,9.4,5.5
2024-02-26 06:00:00,29.7,0.223,33.4,8.7,5.9
2024-02-26 07:00:00,37.9,0.256,27.5,10.2,6.6
2024-02-26 08:00:00,36.6,0.258,27.9,17.7,8.4
2024-02-26 09:00:00,35.5,0.29,28.7,17.5,7.4
2024-02-26 10:00:00,32.2,0.25,30.2,13.6,7.0
2024-02-26 11:00:00,23.0,0.208,40.4,8.3,5.0
2024-02-26 12:00:00,23.3,0.223,33.0,6.0,4.0
2024-02-26 13:00:00,23.4,0.235,34.3,5.8,3.3
2024-02-26 14:00:00,22.4,0.243,36.1,4.4,2.4
2024-02-26 15:00:00,24.9,0.253,33.5,5.5,3.2
2024-02-26 16:00:00,23.4,0.243,36.9,6.1,4.5
2024-02-26 17:00:00,22.9,0.248,37.7,6.7,5.6
2024-02-26 18:00:00,21.1,0.252,36.9,7.9,6.9
2024-02-26 19:00:00,19.7,0.256,37.5,9.3,8.7
2024-02-26 20:00:00,16.6,0.235,44.4,10.1,9.3
2024-02-26 21:00:00,14.2,0.217,48.2,9.6,8.9
2024-02-26 22:00:00,12.5,0.204,50.6,10.0,9.1
2024-02-26 23:00:00,11.5,0.199,48.0,9.6,8.9
2024-02-27 00:00:00,11.1,0.198,46.4,11.9,10.8
2024-02-27 01:00:00,12.0,0.207,42.7,15.7,14.5
2024-02-27 02:00:00,12.3,0.199,41.3,17.6,15.9
2024-02-27 03:00:00,11.1,0.197,42.9,17.4,16.1
2024-02-27 04:00:00,13.0,0.198,42.3,17.4,15.8
2024-02-27 05:00:00,17.7,0.208,38.4,17.4,15.7
2024-02-27 06:00:00,18.4,0.204,38.1,17.5,15.7
2024-02-27 07:00:00,24.1,0.221,31.7,21.8,18.0
2024-02-27 08:00:00,23.8,0.232,32.2,24.6,19.4
2024-02-27 09:00:00,20.2,0.229,36.0,25.5,19.3
2024-02-27 10:00:00,16.3,0.222,41.5,23.3,18.1
2024-02-27 11:00:00,15.7,0.217,45.3,22.5,16.6
2024-02-27 12:00:00,17.9,0.219,45.0,23.7,18.9
2024-02-27 13:00:00,19.7,0.223,45.3,24.6,19.2
2024-02-27 14:00:00,16.7,0.22,51.8,25.0,17.1
2024-02-27 15:00:00,17.8,0.204,55.3,18.4,11.5
2024-02-27 16:00:00,18.5,0.206,60.0,12.2,7.0
2024-02-27 17:00:00,26.8,0.251,51.4,12.4,6.6
2024-02-27 18:00:00,32.8,0.291,44.2,14.1,8.3
2024-02-27 19:00:00,26.0,0.255,49.8,15.3,9.7
2024-02-27 20:00:00,23.6,0.234,52.2,14.5,9.2
2024-02-27 21:00:00,20.5,0.225,57.4,13.0,8.2
2024-02-27 22:00:00,22.0,0.222,53.9,11.5,7.5
2024-02-27 23:00:00,19.5,0.225,51.9,11.3,7.8
2024-02-28 00:00:00,18.9,0.228,49.5,11.6,8.1
2024-02-28 01:00:00,18.0,0.222,48.1,11.3,7.9
2024-02-28 02:00:00,19.7,0.228,46.0,10.6,7.9
2024-02-28 03:00:00,22.5,0.237,41.9,10.1,7.8
2024-02-28 04:00:00,29.6,0.27,33.9,10.7,8.1
2024-02-28 05:00:00,39.2,0.31,24.4,11.6,8.8
2024-02-28 06:00:00,55.5,0.343,9.0,13.8,9.6
2024-02-28 07:00:00,60.0,0.416,7.9,15.9,10.2
2024-02-28 08:00:00,65.6,0.568,5.7,32.7,15.5
2024-02-28 09:00:00,52.0,0.429,24.9,25.8,13.5
2024-02-28 10:00:00,39.1,0.301,40.3,20.1,11.4
2024-02-28 11:00:00,28.4,0.229,51.0,17.0,10.0
2024-02-28 12:00:00,18.4,0.193,62.1,14.8,9.2
2024-02-28 13:00:00,17.1,0.186,64.1,14.6,7.9
2024-02-28 14:00:00,20.1,0.188,61.3,14.6,6.1
2024-02-28 15:00:00,18.9,0.186,61.8,14.4,6.0
2024-02-28 16:00:00,21.4,0.211,56.4,13.2,6.1
2024-02-28 17:00:00,23.1,0.227,56.5,11.0,5.8
2024-02-28 18:00:00,31.8,0.268,43.6,15.7,9.1
2024-02-28 19:00:00,44.4,0.316,30.0,20.5,15.1
2024-02-28 20:00:00,39.9,0.302,30.8,20.6,15.6
2024-02-28 21:00:00,31.7,0.275,34.9,18.1,13.5
2024-02-28 22:00:00,29.2,0.294,34.0,17.4,13.5
2024-02-28 23:00:00,22.3,0.253,41.1,14.5,11.1
2024-02-29 00:00:00,16.9,0.215,48.4,11.8,8.5
2024-02-29 01:00:00,13.6,0.194,52.3,9.8,7.0
2024-02-29 02:00:00,10.6,0.177,56.1,7.5,5.7
2024-02-29 03:00:00,9.1,0.165,55.9,6.5,5.2
2024-02-29 04:00:00,9.9,0.164,52.8,6.6,5.4
2024-02-29 05:00:00,24.9,0.182,37.7,6.8,5.5
2024-02-29 06:00:00,34.8,0.202,26.7,8.3,6.7
2024-02-29 07:00:00,37.8,0.263,23.0,9.0,6.3
2024-02-29 08:00:00,36.7,0.283,20.2,11.6,6.9
2024-02-29 09:00:00,37.7,0.264,17.8,11.6,6.6
2024-02-29 10:00:00,34.4,0.265,22.5,12.6,5.8
2024-02-29 11:00:00,26.1,0.237,31.3,10.7,6.4
2024-02-29 12:00:00,25.8,0.242,31.3,10.6,7.4
2024-02-29 13:00:00,22.2,0.229,34.5,10.0,6.7
2024-02-29 14:00:00,24.0,0.227,34.9,9.7,5.4
2024-02-29 15:00:00,25.7,0.243,34.1,8.7,5.2
2024-02-29 16:00:00,28.6,0.24,34.2,9.8,6.3
2024-02-29 17:00:00,31.9,0.256,32.7,8.2,6.6
2024-02-29 18:00:00,28.1,0.255,35.8,8.8,7.4
2024-02-29 19:00:00,24.0,0.235,40.1,9.3,7.9
2024-02-29 20:00:00,19.8,0.223,45.2,7.8,6.5
2024-02-29 21:00:00,15.3,0.194,58.6,5.3,4.0
2024-02-29 22:00:00,11.1,0.168,72.2,2.0,1.4
2024-02-29 23:00:00,11.7,0.17,69.3,2.5,1.6
2024-03-01 00:00:00,9.1,0.16,70.4,3.5,2.7
2024-03-01 01:00:00,12.2,0.166,67.5,4.8,3.0
2024-03-01 02:00:00,12.0,0.161,64.6,4.5,2.8
2024-03-01 03:00:00,11.9,0.173,58.5,4.4,3.0
2024-03-01 04:00:00,12.1,0.167,59.7,5.4,3.1
2024-03-01 05:00:00,15.2,0.17,58.4,6.7,3.7
2024-03-01 06:00:00,29.2,0.187,44.1,8.1,4.5
2024-03-01 07:00:00,29.8,0.23,42.7,14.1,6.4
2024-03-01 08:00:00,24.1,0.219,49.6,19.3,7.6
2024-03-01 09:00:00,20.2,0.217,54.7,18.3,7.2
2024-03-01 10:00:00,20.7,0.235,55.0,16.2,7.9
2024-03-01 11:00:00,14.6,0.219,63.2,13.3,7.6
2024-03-01 12:00:00,14.6,0.194,63.8,10.2,6.1
2024-03-01 13:00:00,14.2,0.2,64.9,8.9,4.3
2024-03-01 14:00:00,14.7,0.207,63.8,7.3,3.9
2024-03-01 15:00:00,16.6,0.201,66.5,9.4,4.3
2024-03-01 16:00:00,19.8,0.225,60.2,7.7,4.2
2024-03-01 17:00:00,19.5,0.228,56.8,7.6,5.0
2024-03-01 18:00:00,15.2,0.209,65.5,6.4,4.3
2024-03-01 19:00:00,20.5,0.226,70.1,4.9,4.0
2024-03-01 20:00:00,20.5,0.221,73.4,8.7,7.6
2024-03-01 21:00:00,23.5,0.231,67.1,7.7,6.1
2024-03-01 22:00:00,22.2,0.229,63.0,6.3,4.9
2024-03-01 23:00:00,17.5,0.2,66.8,5.2,3.6
2024-03-02 00:00:00,14.5,0.194,66.7,5.3,3.4
2024-03-02 01:00:00,13.7,0.193,65.7,6.6,3.8
2024-03-02 02:00:00,13.3,0.18,64.5,7.4,3.9
